Year,State,County,County ANSI,Value
1995,INDIANA,HENRY,65,111
1995,INDIANA,JAY,75,109
1995,INDIANA,RANDOLPH,135,119
1995,INDIANA,UNION,161,128
1995,INDIANA,WAYNE,177,107
1995,INDIANA,CARROLL,15,120
1995,INDIANA,CASS,17,115
1995,INDIANA,ELKHART,39,115
1995,INDIANA,FULTON,49,109
1995,INDIANA,KOSCIUSKO,85,111
1995,INDIANA,MARSHALL,99,113
1995,INDIANA,MIAMI,103,111
1995,INDIANA,ST. JOSEPH,141,121
1995,INDIANA,WABASH,169,113
1995,INDIANA,ADAMS,1,126
1995,INDIANA,ALLEN,3,130
1995,INDIANA,DE KALB,33,108
1995,INDIANA,HUNTINGTON,69,112
1995,INDIANA,LAGRANGE,87,115
1995,INDIANA,NOBLE,113,110
1995,INDIANA,STEUBEN,151,105
1995,INDIANA,WELLS,179,114
1995,INDIANA,WHITLEY,183,120
1995,INDIANA,BENTON,7,87
1995,INDIANA,JASPER,73,99
1995,INDIANA,LA PORTE,91,129
1995,INDIANA,LAKE,89,113
1995,INDIANA,NEWTON,111,99
1995,INDIANA,PORTER,127,128
1995,INDIANA,PULASKI,131,103
1995,INDIANA,STARKE,149,114
1995,INDIANA,WHITE,181,117
1995,INDIANA,BROWN,13,106
1995,INDIANA,CRAWFORD,25,98
1995,INDIANA,FLOYD,43,105
1995,INDIANA,HARRISON,61,101
1995,INDIANA,JACKSON,71,114
1995,INDIANA,LAWRENCE,93,98
1995,INDIANA,MONROE,105,95
1995,INDIANA,ORANGE,117,97
1995,INDIANA,PERRY,123,105
1995,INDIANA,WASHINGTON,175,100
1995,INDIANA,CLARK,19,104
1995,INDIANA,DEARBORN,29,112
1995,INDIANA,FRANKLIN,47,115
1995,INDIANA,JEFFERSON,77,112
1995,INDIANA,JENNINGS,79,117
1995,INDIANA,OTHER (COMBINED) COUNTIES,,114
1995,INDIANA,RIPLEY,137,121
1995,INDIANA,SCOTT,143,109
1995,INDIANA,DAVIESS,27,120
1995,INDIANA,DUBOIS,37,102
1995,INDIANA,GIBSON,51,114
1995,INDIANA,GREENE,55,122
1995,INDIANA,KNOX,83,123
1995,INDIANA,MARTIN,101,114
1995,INDIANA,PIKE,125,99
1995,INDIANA,POSEY,129,120
1995,INDIANA,SPENCER,147,101
1995,INDIANA,SULLIVAN,153,111
1995,INDIANA,VANDERBURGH,163,110
1995,INDIANA,WARRICK,173,96
1995,INDIANA,CLAY,21,123
1995,INDIANA,FOUNTAIN,45,112
1995,INDIANA,MONTGOMERY,107,115
1995,INDIANA,OWEN,119,110
1995,INDIANA,PARKE,121,117
1995,INDIANA,PUTNAM,133,117
1995,INDIANA,TIPPECANOE,157,108
1995,INDIANA,VERMILLION,165,112
1995,INDIANA,VIGO,167,111
1995,INDIANA,WARREN,171,92
1994,INDIANA,BARTHOLOMEW,5,129.1
1994,INDIANA,BOONE,11,164.4
1994,INDIANA,CLINTON,23,170.1
1994,INDIANA,DECATUR,31,149.5
1994,INDIANA,GRANT,53,155.2
1994,INDIANA,HAMILTON,57,151.4
1994,INDIANA,HANCOCK,59,145.6
1994,INDIANA,HENDRICKS,63,148.2
1994,INDIANA,HOWARD,67,164.1
1994,INDIANA,JOHNSON,81,139.9
1994,INDIANA,MADISON,95,156.2
1994,INDIANA,MARION,97,139.3
1994,INDIANA,MORGAN,109,138.5
1994,INDIANA,RUSH,139,149
1994,INDIANA,SHELBY,145,139.5
1994,INDIANA,TIPTON,159,167.1
1994,INDIANA,BLACKFORD,9,146.2
1994,INDIANA,DELAWARE,35,158.9
1994,INDIANA,FAYETTE,41,144.5
1994,INDIANA,HENRY,65,146.7
1994,INDIANA,JAY,75,141.8
1994,INDIANA,RANDOLPH,135,158.3
1994,INDIANA,UNION,161,148.2
1994,INDIANA,WAYNE,177,148.9
1994,INDIANA,CARROLL,15,165.5
1994,INDIANA,CASS,17,154.3
1994,INDIANA,ELKHART,39,135.8
1994,INDIANA,FULTON,49,145.9
1994,INDIANA,KOSCIUSKO,85,140.1
1994,INDIANA,MARSHALL,99,139.3
1994,INDIANA,MIAMI,103,150.9
1994,INDIANA,ST. JOSEPH,141,141.4
1994,INDIANA,WABASH,169,149.7
1994,INDIANA,ADAMS,1,139.1
1994,INDIANA,ALLEN,3,140
1994,INDIANA,DE KALB,33,119
1994,INDIANA,HUNTINGTON,69,144.6
1994,INDIANA,LAGRANGE,87,112.4
1994,INDIANA,NOBLE,113,119.7
1994,INDIANA,STEUBEN,151,113.9
1994,INDIANA,WELLS,179,145.8
1994,INDIANA,WHITLEY,183,133.7
1994,INDIANA,BENTON,7,162.5
1994,INDIANA,JASPER,73,150.8
1994,INDIANA,LA PORTE,91,143.8
1994,INDIANA,LAKE,89,140.9
1994,INDIANA,NEWTON,111,146.2
1994,INDIANA,PORTER,127,147.6
1994,INDIANA,PULASKI,131,135.8
1994,INDIANA,STARKE,149,135
1994,INDIANA,WHITE,181,158.7
1994,INDIANA,BROWN,13,121.4
1994,INDIANA,CRAWFORD,25,118.4
1994,INDIANA,FLOYD,43,115.6
1994,INDIANA,HARRISON,61,115
1994,INDIANA,JACKSON,71,133.9
1994,INDIANA,LAWRENCE,93,124.2
1994,INDIANA,MONROE,105,126.3
1994,INDIANA,ORANGE,117,126.2
1994,INDIANA,PERRY,123,121.3
1994,INDIANA,WASHINGTON,175,116.5
1994,INDIANA,CLARK,19,123.5
1994,INDIANA,DEARBORN,29,125.8
1994,INDIANA,FRANKLIN,47,131.3
1994,INDIANA,JEFFERSON,77,126.2
1994,INDIANA,JENNINGS,79,142.3
1994,INDIANA,OHIO,115,120.4
1994,INDIANA,RIPLEY,137,137.6
1994,INDIANA,SCOTT,143,133
1994,INDIANA,SWITZERLAND,155,121.1
1994,INDIANA,DAVIESS,27,137.3
1994,INDIANA,DUBOIS,37,123.5
1994,INDIANA,GIBSON,51,121.6
1994,INDIANA,GREENE,55,129.3
1994,INDIANA,KNOX,83,126.4
1994,INDIANA,MARTIN,101,122
1994,INDIANA,PIKE,125,119.5
1994,INDIANA,POSEY,129,126.4
1994,INDIANA,SPENCER,147,130.3
1994,INDIANA,SULLIVAN,153,136.1
1994,INDIANA,VANDERBURGH,163,133.8
1994,INDIANA,WARRICK,173,124.5
1994,INDIANA,CLAY,21,144.6
1994,INDIANA,FOUNTAIN,45,151.6
1994,INDIANA,MONTGOMERY,107,156.4
1994,INDIANA,OWEN,119,137.5
1994,INDIANA,PARKE,121,140.8
1994,INDIANA,PUTNAM,133,137.8
1994,INDIANA,TIPPECANOE,157,159.4
1994,INDIANA,VERMILLION,165,152.9
1994,INDIANA,VIGO,167,140.5
1994,INDIANA,WARREN,171,162.7
1993,INDIANA,BARTHOLOMEW,5,137.2
1993,INDIANA,BOONE,11,142.6
1993,INDIANA,CLINTON,23,141.8
1993,INDIANA,DECATUR,31,144.3
1993,INDIANA,GRANT,53,143.8
1993,INDIANA,HAMILTON,57,141.6
1993,INDIANA,HANCOCK,59,151.3
1993,INDIANA,HENDRICKS,63,147.6
1993,INDIANA,HOWARD,67,143.9
1993,INDIANA,JOHNSON,81,145.6
1993,INDIANA,MADISON,95,146.6
1993,INDIANA,MARION,97,148.5
1993,INDIANA,MORGAN,109,141.6
1993,INDIANA,RUSH,139,151.2
1993,INDIANA,SHELBY,145,146.9
1993,INDIANA,TIPTON,159,145.7
1993,INDIANA,BLACKFORD,9,132.4
1993,INDIANA,DELAWARE,35,132.8
1993,INDIANA,FAYETTE,41,132.4
1993,INDIANA,HENRY,65,138.3
1993,INDIANA,JAY,75,119
1993,INDIANA,RANDOLPH,135,123.9
1993,INDIANA,UNION,161,132.4
1993,INDIANA,WAYNE,177,130.4
1993,INDIANA,CARROLL,15,142.5
1993,INDIANA,CASS,17,139.9
1993,INDIANA,ELKHART,39,118.2
1993,INDIANA,FULTON,49,119
1993,INDIANA,KOSCIUSKO,85,115.2
1993,INDIANA,MARSHALL,99,119.7
1993,INDIANA,MIAMI,103,137.8
1993,INDIANA,ST. JOSEPH,141,116.8
1993,INDIANA,WABASH,169,138
1993,INDIANA,ADAMS,1,114
1993,INDIANA,ALLEN,3,116
1993,INDIANA,DE KALB,33,118.6
1993,INDIANA,HUNTINGTON,69,132
1993,INDIANA,LAGRANGE,87,111.2
1993,INDIANA,NOBLE,113,116.3
1993,INDIANA,STEUBEN,151,116
1993,INDIANA,WELLS,179,130.2
1993,INDIANA,WHITLEY,183,122.7
1993,INDIANA,BENTON,7,131.5
1993,INDIANA,JASPER,73,121.1
1993,INDIANA,LA PORTE,91,118
1993,INDIANA,LAKE,89,118.5
1993,INDIANA,NEWTON,111,121.7
1993,INDIANA,PORTER,127,117.7
1993,INDIANA,PULASKI,131,119
1993,INDIANA,STARKE,149,117
1993,INDIANA,WHITE,181,130.5
1993,INDIANA,BROWN,13,133
1993,INDIANA,CRAWFORD,25,115.7
1993,INDIANA,FLOYD,43,129.1
1993,INDIANA,HARRISON,61,120.4
1993,INDIANA,JACKSON,71,127.5
1993,INDIANA,LAWRENCE,93,117
1993,INDIANA,MONROE,105,137.9
1993,INDIANA,ORANGE,117,128.5
1993,INDIANA,PERRY,123,120.3
1993,INDIANA,WASHINGTON,175,117.9
1993,INDIANA,CLARK,19,124.6
1993,INDIANA,DEARBORN,29,118.8
1993,INDIANA,FRANKLIN,47,127.4
1993,INDIANA,JEFFERSON,77,117
1993,INDIANA,JENNINGS,79,131.4
1993,INDIANA,OHIO,115,115
1993,INDIANA,RIPLEY,137,126.2
1993,INDIANA,SCOTT,143,126.4
1993,INDIANA,SWITZERLAND,155,118.4
1993,INDIANA,DAVIESS,27,132.8
1993,INDIANA,DUBOIS,37,126.9
1993,INDIANA,GIBSON,51,140
1993,INDIANA,GREENE,55,134.6
1993,INDIANA,KNOX,83,141
1993,INDIANA,MARTIN,101,135.7
1993,INDIANA,PIKE,125,137.4
1993,INDIANA,POSEY,129,136
1993,INDIANA,SPENCER,147,115.6
1993,INDIANA,SULLIVAN,153,140.3
1993,INDIANA,VANDERBURGH,163,134.7
1993,INDIANA,WARRICK,173,117.1
1993,INDIANA,CLAY,21,134.1
1993,INDIANA,FOUNTAIN,45,138.8
1993,INDIANA,MONTGOMERY,107,142.6
1993,INDIANA,OWEN,119,134.7
1993,INDIANA,PARKE,121,133.9
1993,INDIANA,PUTNAM,133,135.7
1993,INDIANA,TIPPECANOE,157,137
1993,INDIANA,VERMILLION,165,135.5
1993,INDIANA,VIGO,167,141.7
1993,INDIANA,WARREN,171,139.6
1992,INDIANA,BARTHOLOMEW,5,154.1
1992,INDIANA,BOONE,11,155.4
1992,INDIANA,CLINTON,23,153.4
1992,INDIANA,DECATUR,31,157.4
1992,INDIANA,GRANT,53,153
1992,INDIANA,HAMILTON,57,150.3
1992,INDIANA,HANCOCK,59,154.3
1992,INDIANA,HENDRICKS,63,155.1
1992,INDIANA,HOWARD,67,156.4
1992,INDIANA,JOHNSON,81,158.9
1992,INDIANA,MADISON,95,151.2
1992,INDIANA,MARION,97,150.3
1992,INDIANA,MORGAN,109,152.5
1992,INDIANA,RUSH,139,158.8
1992,INDIANA,SHELBY,145,155.9
1992,INDIANA,TIPTON,159,150.5
1992,INDIANA,BLACKFORD,9,143.9
1992,INDIANA,DELAWARE,35,144.2
1992,INDIANA,FAYETTE,41,153.2
1992,INDIANA,HENRY,65,150.1
1992,INDIANA,JAY,75,137.2
1992,INDIANA,RANDOLPH,135,141.2
1992,INDIANA,UNION,161,154.7
1992,INDIANA,WAYNE,177,151.2
1992,INDIANA,CARROLL,15,158.9
1992,INDIANA,CASS,17,148.9
1992,INDIANA,ELKHART,39,131.8
1992,INDIANA,FULTON,49,134.3
1992,INDIANA,KOSCIUSKO,85,136.3
1992,INDIANA,MARSHALL,99,130.3
1992,INDIANA,MIAMI,103,142.4
1992,INDIANA,ST. JOSEPH,141,128.8
1992,INDIANA,WABASH,169,145.4
1992,INDIANA,ADAMS,1,146.3
1992,INDIANA,ALLEN,3,145.5
1992,INDIANA,DE KALB,33,132.2
1992,INDIANA,HUNTINGTON,69,145.1
1992,INDIANA,LAGRANGE,87,128.1
1992,INDIANA,NOBLE,113,132.2
1992,INDIANA,STEUBEN,151,125.2
1992,INDIANA,WELLS,179,148.4
1992,INDIANA,WHITLEY,183,137.3
1992,INDIANA,BENTON,7,149.4
1992,INDIANA,JASPER,73,142.3
1992,INDIANA,LA PORTE,91,127.1
1992,INDIANA,LAKE,89,128.4
1992,INDIANA,NEWTON,111,149.3
1992,INDIANA,PORTER,127,132.8
1992,INDIANA,PULASKI,131,129.3
1992,INDIANA,STARKE,149,121.9
1992,INDIANA,WHITE,181,150.8
1992,INDIANA,BROWN,13,131.3
1992,INDIANA,CRAWFORD,25,135.8
1992,INDIANA,FLOYD,43,134.9
1992,INDIANA,HARRISON,61,134.9
1992,INDIANA,JACKSON,71,146.2
1992,INDIANA,LAWRENCE,93,136.9
1992,INDIANA,MONROE,105,133.3
1992,INDIANA,ORANGE,117,138.7
1992,INDIANA,PERRY,123,132.3
1992,INDIANA,WASHINGTON,175,139
1992,INDIANA,CLARK,19,135.4
1992,INDIANA,DEARBORN,29,134.5
1992,INDIANA,FRANKLIN,47,148.6
1992,INDIANA,JEFFERSON,77,141.9
1992,INDIANA,JENNINGS,79,151
1992,INDIANA,OHIO,115,132.9
1992,INDIANA,RIPLEY,137,147.3
1992,INDIANA,SCOTT,143,139.5
1992,INDIANA,SWITZERLAND,155,130.5
1992,INDIANA,DAVIESS,27,159.9
1992,INDIANA,DUBOIS,37,154.9
1992,INDIANA,GIBSON,51,157.9
1992,INDIANA,GREENE,55,152.9
1992,INDIANA,KNOX,83,163.9
1992,INDIANA,MARTIN,101,154.3
1992,INDIANA,PIKE,125,152.9
1992,INDIANA,POSEY,129,159.9
1992,INDIANA,SPENCER,147,146.9
1992,INDIANA,SULLIVAN,153,162.9
1992,INDIANA,VANDERBURGH,163,157.4
1992,INDIANA,WARRICK,173,150.4
1992,INDIANA,CLAY,21,147.8
1992,INDIANA,FOUNTAIN,45,149.4
1992,INDIANA,MONTGOMERY,107,149.4
1992,INDIANA,OWEN,119,142.8
1992,INDIANA,PARKE,121,146.4
1992,INDIANA,PUTNAM,133,146.3
1992,INDIANA,TIPPECANOE,157,152.3
1992,INDIANA,VERMILLION,165,152.8
1992,INDIANA,VIGO,167,151.1
1992,INDIANA,WARREN,171,151.8
1991,INDIANA,BARTHOLOMEW,5,96.8
1991,INDIANA,BOONE,11,86
1991,INDIANA,CLINTON,23,87
1991,INDIANA,DECATUR,31,109.7
1991,INDIANA,GRANT,53,114.6
1991,INDIANA,HAMILTON,57,83
1991,INDIANA,HANCOCK,59,107.7
1991,INDIANA,HENDRICKS,63,96.8
1991,INDIANA,HOWARD,67,117.6
1991,INDIANA,JOHNSON,81,106.7
1991,INDIANA,MADISON,95,112.7
1991,INDIANA,MARION,97,84
1991,INDIANA,MORGAN,109,118.6
1991,INDIANA,RUSH,139,102.8
1991,INDIANA,SHELBY,145,107.7
1991,INDIANA,TIPTON,159,106.7
1991,INDIANA,BLACKFORD,9,97.9
1991,INDIANA,DELAWARE,35,107.7
1991,INDIANA,FAYETTE,41,89.9
1991,INDIANA,HENRY,65,102.8
1991,INDIANA,JAY,75,94.9
1991,INDIANA,RANDOLPH,135,104.8
1991,INDIANA,UNION,161,105.7
1991,INDIANA,WAYNE,177,102.8
1991,INDIANA,CARROLL,15,105.7
1991,INDIANA,CASS,17,91.9
1991,INDIANA,ELKHART,39,96.8
1991,INDIANA,FULTON,49,93.9
1991,INDIANA,KOSCIUSKO,85,89.9
1991,INDIANA,MARSHALL,99,90.9
1991,INDIANA,MIAMI,103,101.8
1991,INDIANA,ST. JOSEPH,141,88
1991,INDIANA,WABASH,169,103.8
1991,INDIANA,ADAMS,1,93.9
1991,INDIANA,ALLEN,3,103.8
1991,INDIANA,DE KALB,33,98.8
1991,INDIANA,HUNTINGTON,69,99.8
1991,INDIANA,LAGRANGE,87,107.7
1991,INDIANA,NOBLE,113,102.8
1991,INDIANA,STEUBEN,151,103.8
1991,INDIANA,WELLS,179,92.9
1991,INDIANA,WHITLEY,183,96.8
1991,INDIANA,BENTON,7,78.1
1991,INDIANA,JASPER,73,77.1
1991,INDIANA,LA PORTE,91,78.1
1991,INDIANA,LAKE,89,59.3
1991,INDIANA,NEWTON,111,84
1991,INDIANA,PORTER,127,80.1
1991,INDIANA,PULASKI,131,74.1
1991,INDIANA,STARKE,149,76.1
1991,INDIANA,WHITE,181,87
1991,INDIANA,BROWN,13,85
1991,INDIANA,CRAWFORD,25,64.3
1991,INDIANA,FLOYD,43,59.3
1991,INDIANA,HARRISON,61,60.3
1991,INDIANA,JACKSON,71,69.2
1991,INDIANA,LAWRENCE,93,61.3
1991,INDIANA,MONROE,105,93.9
1991,INDIANA,ORANGE,117,62.3
1991,INDIANA,PERRY,123,86
1991,INDIANA,WASHINGTON,175,60.3
1991,INDIANA,CLARK,19,77.1
1991,INDIANA,DEARBORN,29,86
1991,INDIANA,FRANKLIN,47,88
1991,INDIANA,JEFFERSON,77,84
1991,INDIANA,JENNINGS,79,93.9
1991,INDIANA,OHIO,115,90.9
1991,INDIANA,RIPLEY,137,88.9
1991,INDIANA,SCOTT,143,94.9
1991,INDIANA,SWITZERLAND,155,82
1991,INDIANA,DAVIESS,27,92.9
1991,INDIANA,DUBOIS,37,82
1991,INDIANA,GIBSON,51,103.8
1991,INDIANA,GREENE,55,88
1991,INDIANA,KNOX,83,100.8
1991,INDIANA,MARTIN,101,81
1991,INDIANA,PIKE,125,88.9
1991,INDIANA,POSEY,129,95.9
1991,INDIANA,SPENCER,147,92.9
1991,INDIANA,SULLIVAN,153,95.9
1991,INDIANA,VANDERBURGH,163,89.9
1991,INDIANA,WARRICK,173,86
1991,INDIANA,CLAY,21,107.7
1991,INDIANA,FOUNTAIN,45,60.3
1991,INDIANA,MONTGOMERY,107,77.1
1991,INDIANA,OWEN,119,102.8
1991,INDIANA,PARKE,121,86
1991,INDIANA,PUTNAM,133,103.8
1991,INDIANA,TIPPECANOE,157,76.1
1991,INDIANA,VERMILLION,165,100.8
1991,INDIANA,VIGO,167,104.8
1991,INDIANA,WARREN,171,69.2
1990,INDIANA,BARTHOLOMEW,5,129.6
1990,INDIANA,BOONE,11,136.6
1990,INDIANA,CLINTON,23,143.6
1990,INDIANA,DECATUR,31,130.6
1990,INDIANA,GRANT,53,129.6
1990,INDIANA,HAMILTON,57,135.6
1990,INDIANA,HANCOCK,59,130.6
1990,INDIANA,HENDRICKS,63,138.6
1990,INDIANA,HOWARD,67,140.6
1990,INDIANA,JOHNSON,81,136.6
1990,INDIANA,MADISON,95,133.6
1990,INDIANA,MARION,97,133.6
1990,INDIANA,MORGAN,109,134.6
1990,INDIANA,RUSH,139,126.5
1990,INDIANA,SHELBY,145,138.6
1990,INDIANA,TIPTON,159,135.6
1990,INDIANA,BLACKFORD,9,123.5
1990,INDIANA,DELAWARE,35,125.5
1990,INDIANA,FAYETTE,41,129.6
1990,INDIANA,HENRY,65,122.5
1990,INDIANA,JAY,75,115.5
1990,INDIANA,RANDOLPH,135,117.5
1990,INDIANA,UNION,161,130.6
1990,INDIANA,WAYNE,177,127.6
1990,INDIANA,CARROLL,15,147.6
1990,INDIANA,CASS,17,130.6
1990,INDIANA,ELKHART,39,129.6
1990,INDIANA,FULTON,49,124.5
1990,INDIANA,KOSCIUSKO,85,127.5
1990,INDIANA,MARSHALL,99,130.6
1990,INDIANA,MIAMI,103,133.6
1990,INDIANA,ST. JOSEPH,141,125.5
1990,INDIANA,WABASH,169,135.6
1990,INDIANA,ADAMS,1,128.6
1990,INDIANA,ALLEN,3,130.6
1990,INDIANA,DE KALB,33,120.5
1990,INDIANA,HUNTINGTON,69,129.6
1990,INDIANA,LAGRANGE,87,119.5
1990,INDIANA,NOBLE,113,121.5
1990,INDIANA,STEUBEN,151,116.5
1990,INDIANA,WELLS,179,133.6
1990,INDIANA,WHITLEY,183,127.5
1990,INDIANA,BENTON,7,140.6
1990,INDIANA,JASPER,73,129.6
1990,INDIANA,LA PORTE,91,134.6
1990,INDIANA,LAKE,89,125.5
1990,INDIANA,NEWTON,111,139.6
1990,INDIANA,PORTER,127,133.6
1990,INDIANA,PULASKI,131,128.6
1990,INDIANA,STARKE,149,127.5
1990,INDIANA,WHITE,181,133.6
1990,INDIANA,BROWN,13,115.5
1990,INDIANA,CRAWFORD,25,98.4
1990,INDIANA,FLOYD,43,109.5
1990,INDIANA,HARRISON,61,95.4
1990,INDIANA,JACKSON,71,113.5
1990,INDIANA,LAWRENCE,93,99.4
1990,INDIANA,MONROE,105,113.5
1990,INDIANA,ORANGE,117,111.5
1990,INDIANA,PERRY,123,114.5
1990,INDIANA,WASHINGTON,175,101.4
1990,INDIANA,CLARK,19,100.4
1990,INDIANA,DEARBORN,29,110.5
1990,INDIANA,FRANKLIN,47,130.6
1990,INDIANA,JEFFERSON,77,109.5
1990,INDIANA,JENNINGS,79,120.5
1990,INDIANA,OHIO,115,118.5
1990,INDIANA,RIPLEY,137,117.5
1990,INDIANA,SCOTT,143,116.5
1990,INDIANA,SWITZERLAND,155,114.5
1990,INDIANA,DAVIESS,27,117.5
1990,INDIANA,DUBOIS,37,119.5
1990,INDIANA,GIBSON,51,127.6
1990,INDIANA,GREENE,55,117.5
1990,INDIANA,KNOX,83,113.5
1990,INDIANA,MARTIN,101,104.5
1990,INDIANA,PIKE,125,108.5
1990,INDIANA,POSEY,129,116.5
1990,INDIANA,SPENCER,147,119.5
1990,INDIANA,SULLIVAN,153,121.5
1990,INDIANA,VANDERBURGH,163,119.5
1990,INDIANA,WARRICK,173,111.5
1990,INDIANA,CLAY,21,129.6
1990,INDIANA,FOUNTAIN,45,132.6
1990,INDIANA,MONTGOMERY,107,141.6
1990,INDIANA,OWEN,119,118.5
1990,INDIANA,PARKE,121,132.6
1990,INDIANA,PUTNAM,133,132.6
1990,INDIANA,TIPPECANOE,157,144.6
1990,INDIANA,VERMILLION,165,133.6
1990,INDIANA,VIGO,167,125.5
1990,INDIANA,WARREN,171,142.6
1989,INDIANA,BARTHOLOMEW,5,132
1989,INDIANA,BOONE,11,139
1989,INDIANA,CLINTON,23,143.1
1989,INDIANA,DECATUR,31,133
1989,INDIANA,GRANT,53,134
1989,INDIANA,HAMILTON,57,137
1989,INDIANA,HANCOCK,59,136
1989,INDIANA,HENDRICKS,63,139
1989,INDIANA,HOWARD,67,142.1
1989,INDIANA,JOHNSON,81,135
1989,INDIANA,MADISON,95,142.1
1989,INDIANA,MARION,97,137
1989,INDIANA,MORGAN,109,141.1
1989,INDIANA,RUSH,139,136
1989,INDIANA,SHELBY,145,134
1989,INDIANA,TIPTON,159,140.1
1989,INDIANA,BLACKFORD,9,118.9
1989,INDIANA,DELAWARE,35,131
1989,INDIANA,FAYETTE,41,124.9
1989,INDIANA,HENRY,65,113.9
1989,INDIANA,JAY,75,106.8
1989,INDIANA,RANDOLPH,135,117.9
1989,INDIANA,UNION,161,125.9
1989,INDIANA,WAYNE,177,118.9
1989,INDIANA,CARROLL,15,145.1
1989,INDIANA,CASS,17,142.1
1989,INDIANA,ELKHART,39,135
1989,INDIANA,FULTON,49,133
1989,INDIANA,KOSCIUSKO,85,128
1989,INDIANA,MARSHALL,99,125.9
1989,INDIANA,MIAMI,103,136
1989,INDIANA,ST. JOSEPH,141,133
1989,INDIANA,WABASH,169,139
1989,INDIANA,ADAMS,1,117.9
1989,INDIANA,ALLEN,3,115.9
1989,INDIANA,DE KALB,33,117.9
1989,INDIANA,HUNTINGTON,69,128
1989,INDIANA,LAGRANGE,87,121.9
1989,INDIANA,NOBLE,113,119.9
1989,INDIANA,STEUBEN,151,115.9
1989,INDIANA,WELLS,179,118.9
1989,INDIANA,WHITLEY,183,120.9
1989,INDIANA,BENTON,7,143.1
1989,INDIANA,JASPER,73,136
1989,INDIANA,LA PORTE,91,136
1989,INDIANA,LAKE,89,123.9
1989,INDIANA,NEWTON,111,138
1989,INDIANA,PORTER,127,135
1989,INDIANA,PULASKI,131,125.9
1989,INDIANA,STARKE,149,128
1989,INDIANA,WHITE,181,144.1
1989,INDIANA,BROWN,13,124.9
1989,INDIANA,CRAWFORD,25,115.9
1989,INDIANA,FLOYD,43,121.9
1989,INDIANA,HARRISON,61,124.9
1989,INDIANA,JACKSON,71,114.9
1989,INDIANA,LAWRENCE,93,121.9
1989,INDIANA,MONROE,105,123.9
1989,INDIANA,ORANGE,117,117.9
1989,INDIANA,PERRY,123,119.9
1989,INDIANA,WASHINGTON,175,115.9
1989,INDIANA,CLARK,19,124.9
1989,INDIANA,DEARBORN,29,132
1989,INDIANA,FRANKLIN,47,123.9
1989,INDIANA,JEFFERSON,77,114.9
1989,INDIANA,JENNINGS,79,131
1989,INDIANA,OHIO,115,108.8
1989,INDIANA,RIPLEY,137,123.9
1989,INDIANA,SCOTT,143,114.9
1989,INDIANA,SWITZERLAND,155,131
1989,INDIANA,DAVIESS,27,140.1
1989,INDIANA,DUBOIS,37,137
1989,INDIANA,GIBSON,51,134
1989,INDIANA,GREENE,55,131
1989,INDIANA,KNOX,83,140.1
1989,INDIANA,MARTIN,101,129
1989,INDIANA,PIKE,125,140.1
1989,INDIANA,POSEY,129,141.1
1989,INDIANA,SPENCER,147,127
1989,INDIANA,SULLIVAN,153,136
1989,INDIANA,VANDERBURGH,163,139
1989,INDIANA,WARRICK,173,125.9
1989,INDIANA,CLAY,21,140.1
1989,INDIANA,FOUNTAIN,45,138
1989,INDIANA,MONTGOMERY,107,144.1
1989,INDIANA,OWEN,119,133
1989,INDIANA,PARKE,121,132
1989,INDIANA,PUTNAM,133,135
1989,INDIANA,TIPPECANOE,157,139
1989,INDIANA,VERMILLION,165,136
1989,INDIANA,VIGO,167,133
1989,INDIANA,WARREN,171,144.1
1988,INDIANA,BARTHOLOMEW,5,79.1
1988,INDIANA,BOONE,11,89.1
1988,INDIANA,CLINTON,23,95.1
1988,INDIANA,DECATUR,31,90.1
1988,INDIANA,GRANT,53,93.1
1988,INDIANA,HAMILTON,57,85.1
1988,INDIANA,HANCOCK,59,85.1
1988,INDIANA,HENDRICKS,63,80.1
1988,INDIANA,HOWARD,67,97.1
1988,INDIANA,JOHNSON,81,85.1
1988,INDIANA,MADISON,95,87.1
1988,INDIANA,MARION,97,79.1
1988,INDIANA,MORGAN,109,80.1
1988,INDIANA,RUSH,139,93.1
1988,INDIANA,SHELBY,145,80.1
1988,INDIANA,TIPTON,159,105.1
1988,INDIANA,BLACKFORD,9,78.1
1988,INDIANA,DELAWARE,35,80.1
1988,INDIANA,FAYETTE,41,76.1
1988,INDIANA,HENRY,65,76.1
1988,INDIANA,JAY,75,70.1
1988,INDIANA,RANDOLPH,135,73.1
1988,INDIANA,UNION,161,88.1
1988,INDIANA,WAYNE,177,68.1
1988,INDIANA,CARROLL,15,90.1
1988,INDIANA,CASS,17,84.1
1988,INDIANA,ELKHART,39,89.1
1988,INDIANA,FULTON,49,72.1
1988,INDIANA,KOSCIUSKO,85,82.1
1988,INDIANA,MARSHALL,99,87.1
1988,INDIANA,MIAMI,103,80.1
1988,INDIANA,ST. JOSEPH,141,85.1
1988,INDIANA,WABASH,169,75.1
1988,INDIANA,ADAMS,1,85.1
1988,INDIANA,ALLEN,3,100.1
1988,INDIANA,DE KALB,33,65.1
1988,INDIANA,HUNTINGTON,69,80.1
1988,INDIANA,LAGRANGE,87,80.1
1988,INDIANA,NOBLE,113,92.1
1988,INDIANA,STEUBEN,151,70.1
1988,INDIANA,WELLS,179,90.1
1988,INDIANA,WHITLEY,183,80.1
1988,INDIANA,BENTON,7,74.1
1988,INDIANA,JASPER,73,62.1
1988,INDIANA,LA PORTE,91,86.1
1988,INDIANA,LAKE,89,55.1
